,Year,DOY,EST,Global Horizontal [W/m^2],Air Temperature [deg C],Est Pressure [mBar],CR800 Temp [deg C]
0,2017,330,151,0,1.441,1051,0.535
0,2017,330,152,0,1.583,1051,0.52
0,2017,330,153,0,1.66,1051,0.501
0,2017,330,154,0,1.679,1050,0.498
0,2017,330,155,0,1.689,1050,0.479
0,2017,330,156,0,1.68,1050,0.474
0,2017,330,157,0,1.643,1050,0.458
0,2017,330,158,0,1.619,1051,0.453
0,2017,330,159,0,1.601,1051,0.436
0,2017,330,200,0.00635,1.584,1051,0.421
0,2017,330,201,0.0127,1.544,1051,0.415
0,2017,330,202,0,1.502,1051,0.395
0,2017,330,203,0,1.469,1051,0.378
0,2017,330,204,0,1.422,1051,0.373
0,2017,330,205,0,1.387,1051,0.354
0,2017,330,206,0,1.35,1052,0.335
0,2017,330,207,0,1.425,1051,0.325
0,2017,330,208,0,1.478,1051,0.309
0,2017,330,209,0.00635,1.467,1051,0.289
0,2017,330,210,0,1.46,1051,0.278
0,2017,330,211,0,1.578,1051,0.266
0,2017,330,212,0,1.673,1050,0.248
0,2017,330,213,0,1.741,1050,0.242
0,2017,330,214,0.00635,1.727,1050,0.223
0,2017,330,215,0,1.695,1050,0.208
0,2017,330,216,0,1.657,1050,0.203
0,2017,330,217,0.0127,1.599,1051,0.184
0,2017,330,218,0,1.538,1051,0.165
0,2017,330,219,0,1.526,1051,0.153
0,2017,330,220,0,1.583,1051,0.138
0,2017,330,221,0,1.558,1051,0.119
0,2017,330,222,0,1.455,1051,0.117
0,2017,330,223,0,1.359,1052,0.099
0,2017,330,224,0,1.331,1052,0.091
0,2017,330,225,0,1.317,1052,0.074
0,2017,330,226,0,1.315,1052,0.064
0,2017,330,227,0,1.357,1052,0.052
0,2017,330,228,0,1.48,1051,0.031
0,2017,330,229,0,1.508,1051,0.031
0,2017,330,230,0,1.573,1051,0.013
0,2017,330,231,0.00635,1.597,1051,0.007
0,2017,330,232,0,1.546,1051,-0.012
0,2017,330,233,0,1.541,1051,-0.012
0,2017,330,234,0,1.506,1051,-0.022
0,2017,330,235,0.00635,1.507,1051,-0.045
0,2017,330,236,0,1.503,1051,-0.052
0,2017,330,237,0,1.585,1051,-0.052
0,2017,330,238,0.00635,1.591,1051,-0.054
0,2017,330,239,0,1.633,1051,-0.073
0,2017,330,240,0,1.707,1050,-0.075
0,2017,330,241,0,1.795,1050,-0.075
0,2017,330,242,0,1.716,1050,-0.075
0,2017,330,243,0.00635,1.658,1050,-0.075
0,2017,330,244,0,1.605,1051,-0.075
0,2017,330,245,0,1.605,1051,-0.075
0,2017,330,246,0,1.638,1051,-0.075
0,2017,330,247,0,1.697,1050,-0.075
0,2017,330,248,0,1.706,1050,-0.083
0,2017,330,249,0,1.692,1050,-0.095
0,2017,330,250,0,1.651,1050,-0.095
0,2017,330,251,0,1.644,1051,-0.11
0,2017,330,252,0,1.623,1051,-0.118
0,2017,330,253,0,1.603,1051,-0.118
0,2017,330,254,0.00635,1.589,1051,-0.118
0,2017,330,255,0,1.6,1051,-0.131
0,2017,330,256,0,1.61,1051,-0.138
0,2017,330,257,0,1.634,1051,-0.138
0,2017,330,258,0,1.641,1051,-0.14
0,2017,330,259,0,1.627,1051,-0.15
0,2017,330,300,0,1.571,1051,-0.158
0,2017,330,301,0,1.572,1051,-0.158
0,2017,330,302,0.00635,1.536,1051,-0.158
0,2017,330,303,0,1.501,1051,-0.158
0,2017,330,304,0,1.496,1051,-0.158
0,2017,330,305,0.00635,1.476,1051,-0.158
0,2017,330,306,0,1.472,1051,-0.16
0,2017,330,307,0.0127,1.452,1051,-0.179
0,2017,330,308,0,1.465,1051,-0.181
0,2017,330,309,0,1.463,1051,-0.186
0,2017,330,310,0,1.525,1051,-0.201
0,2017,330,311,0,1.509,1051,-0.201
0,2017,330,312,0.00635,1.473,1051,-0.201
0,2017,330,313,0,1.485,1051,-0.207
0,2017,330,314,0,1.455,1051,-0.224
0,2017,330,315,0,1.464,1051,-0.224
0,2017,330,316,0,1.44,1051,-0.231
0,2017,330,317,0,1.416,1051,-0.244
0,2017,330,318,0,1.377,1051,-0.244
0,2017,330,319,0,1.35,1052,-0.257
0,2017,330,320,0,1.347,1052,-0.267
0,2017,330,321,0,1.356,1052,-0.282
0,2017,330,322,0,1.358,1052,-0.287
0,2017,330,323,0,1.327,1052,-0.296
0,2017,330,324,0,1.322,1052,-0.307
0,2017,330,325,0,1.28,1052,-0.323
0,2017,330,326,0,1.228,1052,-0.33
0,2017,330,327,0,1.199,1052,-0.335
0,2017,330,328,0,1.349,1052,-0.35
0,2017,330,329,0,1.466,1051,-0.35
0,2017,330,330,0,1.463,1051,-0.369
0,2017,330,331,0,1.409,1051,-0.373
0,2017,330,332,0,1.398,1051,-0.373
0,2017,330,333,0,1.431,1051,-0.385
0,2017,330,334,0.00635,1.427,1051,-0.393
0,2017,330,335,0.00635,1.417,1051,-0.393
0,2017,330,336,0,1.338,1052,-0.393
0,2017,330,337,0,1.251,1052,-0.414
0,2017,330,338,0.057458,1.176,1052,-0.416
0,2017,330,339,0.28729,1.036,1053,-0.416
0,2017,330,340,0,0.935,1053,-0.416
0,2017,330,341,0.357448,0.982,1053,-0.426
0,2017,330,342,0.344748,0.986,1053,-0.436
0,2017,330,343,0,0.987,1053,-0.441
0,2017,330,344,0,0.998,1053,-0.457
0,2017,330,345,0,1.026,1053,-0.457
0,2017,330,346,0,1.011,1053,-0.475
0,2017,330,347,0.00635,0.876,1053,-0.481
0,2017,330,348,0.00635,0.791,1054,-0.5
0,2017,330,349,0,0.791,1054,-0.5
0,2017,330,350,0,0.791,1054,-0.5
0,2017,330,351,0,0.795,1054,-0.5
0,2017,330,352,0.00635,0.845,1054,-0.479
0,2017,330,353,0,0.851,1054,-0.472
0,2017,330,354,0.00635,0.808,1054,-0.457
0,2017,330,355,0.00635,0.88,1054,-0.452
0,2017,330,356,0.00635,0.984,1053,-0.436
0,2017,330,357,0,0.923,1053,-0.435
0,2017,330,358,0,0.793,1054,-0.421
0,2017,330,359,0.00635,0.791,1054,-0.416
0,2017,330,400,0,0.726,1054,-0.423
0,2017,330,401,0,0.651,1054,-0.435
0,2017,330,402,0,0.618,1054,-0.436
0,2017,330,403,0,0.636,1054,-0.436
0,2017,330,404,0.00635,0.741,1054,-0.455
0,2017,330,405,0,0.788,1054,-0.457
0,2017,330,406,0,0.791,1054,-0.477
0,2017,330,407,0,0.791,1054,-0.491
0,2017,330,408,0.00635,0.791,1054,-0.501
0,2017,330,409,0.00635,0.778,1054,-0.518
0,2017,330,410,0.00635,0.742,1054,-0.539
0,2017,330,411,0,0.721,1054,-0.553
0,2017,330,412,0.00635,0.747,1054,-0.563
0,2017,330,413,0.00635,0.772,1054,-0.585
0,2017,330,414,0.0127,0.784,1054,-0.592
0,2017,330,415,0.057458,0.789,1054,-0.611
0,2017,330,416,0.28729,0.746,1054,-0.628
0,2017,330,417,0.00635,0.695,1054,-0.64
0,2017,330,418,0,0.588,1054,-0.656
0,2017,330,419,0,0.513,1055,-0.671
0,2017,330,420,0.344748,0.487,1055,-0.68
0,2017,330,421,0,0.566,1055,-0.697
0,2017,330,422,0,0.526,1055,-0.712
0,2017,330,423,0,0.418,1055,-0.727
0,2017,330,424,0,0.341,1055,-0.738
0,2017,330,425,0,0.375,1055,-0.755
0,2017,330,426,0,0.404,1055,-0.762
0,2017,330,427,0,0.463,1055,-0.779
0,2017,330,428,0,0.465,1055,-0.798
0,2017,330,429,0,0.395,1055,-0.802
0,2017,330,430,0.00635,0.312,1056,-0.82
0,2017,330,431,0,0.292,1056,-0.841
0,2017,330,432,0,0.273,1056,-0.846
0,2017,330,433,0,0.182,1056,-0.863
0,2017,330,434,0.0127,0.115,1056,-0.884
0,2017,330,435,0.00635,0.112,1056,-0.897
0,2017,330,436,0,0.192,1056,-0.911
0,2017,330,437,0.057457,0.288,1056,-0.927
0,2017,330,438,0.293637,0.337,1056,-0.933
0,2017,330,439,0,0.303,1056,-0.947
0,2017,330,440,0,0.289,1056,-0.96
0,2017,330,441,0.00635,0.276,1056,-0.969
0,2017,330,442,0,0.326,1056,-0.969
0,2017,330,443,0,0.483,1055,-0.969
0,2017,330,444,0.0127,0.602,1055,-0.969
0,2017,330,445,0,0.629,1054,-0.969
0,2017,330,446,0.00635,0.614,1054,-0.969
0,2017,330,447,0.00635,0.548,1055,-0.985
0,2017,330,448,0.00635,0.46,1055,-0.99
0,2017,330,449,0,0.377,1055,-0.993
0,2017,330,450,0,0.315,1056,-1.01
0,2017,330,451,0.00635,0.279,1056,-1.01
0,2017,330,452,0.00635,0.164,1056,-1.025
0,2017,330,453,0.00635,0.163,1056,-1.034
0,2017,330,454,0.00635,0.088,1056,-1.053
0,2017,330,455,0.00635,0.02,1057,-1.062
0,2017,330,456,0.063808,-0.035,1057,-1.076
0,2017,330,457,0.344747,-0.04,1057,-1.094
0,2017,330,458,0.293639,0.023,1057,-1.105
0,2017,330,459,0.00635,0.116,1056,-1.12
0,2017,330,500,0.0127,0.163,1056,-1.139
0,2017,330,501,0,0.175,1056,-1.151
0,2017,330,502,0,0.089,1056,-1.174
0,2017,330,503,0.00635,-0.026,1057,-1.202
0,2017,330,504,0,-0.132,1057,-1.206
0,2017,330,505,0,-0.177,1058,-1.225
0,2017,330,506,0,-0.091,1057,-1.233
0,2017,330,507,0,-0.016,1057,-1.245
0,2017,330,508,0,-0.026,1057,-1.245
0,2017,330,509,0,-0.006,1057,-1.245
0,2017,330,510,0,0.013,1057,-1.245
0,2017,330,511,0.00635,-0.004,1057,-1.268
0,2017,330,512,0,0.034,1057,-1.268
0,2017,330,513,0.00635,-0.051,1057,-1.271
0,2017,330,514,0.00635,-0.151,1057,-1.288
0,2017,330,515,0.0127,-0.241,1058,-1.288
0,2017,330,516,0.344748,-0.284,1058,-1.299
0,2017,330,517,0.00635,-0.303,1058,-1.311
0,2017,330,518,0.00635,-0.348,1058,-1.329
0,2017,330,519,0.0127,-0.404,1058,-1.333
0,2017,330,520,0.357448,-0.422,1059,-1.351
0,2017,330,521,0.00635,-0.305,1058,-1.372
0,2017,330,522,0.0127,-0.279,1058,-1.381
0,2017,330,523,0.00635,-0.258,1058,-1.396
0,2017,330,524,0.01905,-0.254,1058,-1.417
0,2017,330,525,0.00635,-0.309,1058,-1.43
0,2017,330,526,0.351098,-0.354,1058,-1.443
0,2017,330,527,0.00635,-0.379,1058,-1.46
0,2017,330,528,0.0127,-0.434,1058,-1.47
0,2017,330,529,0,-0.403,1058,-1.483
0,2017,330,530,0.03175,-0.33,1058,-1.5
0,2017,330,531,0.0127,-0.31,1058,-1.512
0,2017,330,532,0.344743,-0.262,1058,-1.523
0,2017,330,533,0.00635,-0.256,1058,-1.526
0,2017,330,534,0.0127,-0.273,1058,-1.543
0,2017,330,535,0.0254,-0.325,1058,-1.543
0,2017,330,536,0.057457,-0.3,1058,-1.543
0,2017,330,537,0.287286,-0.333,1058,-1.543
0,2017,330,538,0.351094,-0.376,1058,-1.558
0,2017,330,539,0.00635,-0.325,1058,-1.566
0,2017,330,540,0.063807,-0.317,1058,-1.581
0,2017,330,541,0.351095,-0.349,1058,-1.586
0,2017,330,542,0.293638,-0.434,1059,-1.603
0,2017,330,543,0,-0.408,1058,-1.609
0,2017,330,544,0.01905,-0.458,1059,-1.629
0,2017,330,545,0,-0.494,1059,-1.629
0,2017,330,546,0.00635,-0.529,1059,-1.652
0,2017,330,547,0.057458,-0.584,1059,-1.665
0,2017,330,548,0.299989,-0.623,1059,-1.672
0,2017,330,549,0.00635,-0.615,1059,-1.689
0,2017,330,550,0.0254,-0.588,1059,-1.702
0,2017,330,551,0.00635,-0.586,1059,-1.715
0,2017,330,552,0.0127,-0.545,1059,-1.715
0,2017,330,553,0,-0.44,1059,-1.717
0,2017,330,554,0.363798,-0.396,1058,-1.732
0,2017,330,555,0.00635,-0.419,1058,-1.735
0,2017,330,556,0.00635,-0.423,1058,-1.735
0,2017,330,557,0.00635,-0.405,1058,-1.747
0,2017,330,558,0,-0.453,1059,-1.758
0,2017,330,559,0.357448,-0.491,1059,-1.76
0,2017,330,600,0.0254,-0.534,1059,-1.778
0,2017,330,601,0.01905,-0.562,1059,-1.782
0,2017,330,602,0,-0.611,1059,-1.801
0,2017,330,603,0.00635,-0.637,1059,-1.813
0,2017,330,604,0.0127,-0.638,1059,-1.825
0,2017,330,605,0.00635,-0.638,1059,-1.844
0,2017,330,606,0,-0.613,1059,-1.854
0,2017,330,607,0.0127,-0.645,1059,-1.87
0,2017,330,608,0,-0.685,1059,-1.887
0,2017,330,609,0.0254,-0.729,1060,-1.893
0,2017,330,610,0.01905,-0.743,1060,-1.912
0,2017,330,611,0.421256,-0.778,1060,-1.927
0,2017,330,612,0.708545,-0.769,1060,-1.942
0,2017,330,613,0.306338,-0.689,1060,-1.953
0,2017,330,614,0.076507,-0.617,1059,-1.97
0,2017,330,615,0.357443,-0.668,1059,-1.97
0,2017,330,616,0.299986,-0.716,1060,-1.976
0,2017,330,617,0.0254,-0.759,1060,-1.991
0,2017,330,618,0.01905,-0.749,1060,-1.993
0,2017,330,619,0.0127,-0.697,1060,-2.01
0,2017,330,620,0.351094,-0.69,1060,-2.013
0,2017,330,621,0.0127,-0.645,1059,-2.03
0,2017,330,622,0,-0.568,1059,-2.044
0,2017,330,623,0.00635,-0.542,1059,-2.056
0,2017,330,624,0.363795,-0.516,1059,-2.071
0,2017,330,625,0.351096,-0.521,1059,-2.087
0,2017,330,626,0.0254,-0.537,1059,-2.099
0,2017,330,627,0.351096,-0.544,1059,-2.118
0,2017,330,628,0,-0.548,1059,-2.135
0,2017,330,629,0.357446,-0.55,1059,-2.144
0,2017,330,630,0.01905,-0.536,1059,-2.162
0,2017,330,631,0.0127,-0.517,1059,-2.179
0,2017,330,632,0.0127,-0.513,1059,-2.188
0,2017,330,633,0.070158,-0.514,1059,-2.205
0,2017,330,634,0.632037,-0.558,1059,-2.22
0,2017,330,635,0.357447,-0.548,1059,-2.228
0,2017,330,636,0.063808,-0.526,1059,-2.24
0,2017,330,637,0.644737,-0.518,1059,-2.25
0,2017,330,638,0.0254,-0.553,1059,-2.271
0,2017,330,639,0.057458,-0.573,1059,-2.276
0,2017,330,640,0.29999,-0.554,1059,-2.291
0,2017,330,641,0.0127,-0.56,1059,-2.291
0,2017,330,642,0.076508,-0.568,1059,-2.31
0,2017,330,643,0.29999,-0.583,1059,-2.314
0,2017,330,644,0,-0.618,1059,-2.314
0,2017,330,645,0.00635,-0.635,1059,-2.317
0,2017,330,646,0.076508,-0.642,1059,-2.331
0,2017,330,647,0.31269,-0.631,1059,-2.334
0,2017,330,648,0.0127,-0.685,1059,-2.342
0,2017,330,649,0.0254,-0.72,1060,-2.357
0,2017,330,650,0,-0.727,1060,-2.357
0,2017,330,651,0,-0.782,1060,-2.357
0,2017,330,652,0.089207,-0.875,1060,-2.362
0,2017,330,653,0.299986,-0.917,1060,-2.377
0,2017,330,654,0.03175,-0.974,1061,-2.377
0,2017,330,655,0.00635,-1.025,1061,-2.384
0,2017,330,656,0.01905,-1.076,1061,-2.4
0,2017,330,657,0.0381,-1.106,1061,-2.4
0,2017,330,658,0.370145,-1.134,1061,-2.415
0,2017,330,659,0.03175,-1.179,1061,-2.424
0,2017,330,700,0.370145,-1.221,1062,-2.442
0,2017,330,701,0.382846,-1.184,1062,-2.451
0,2017,330,702,0.446653,-1.052,1061,-2.463
0,2017,330,703,0.746637,-0.96,1061,-2.481
0,2017,330,704,0.752985,-0.863,1060,-2.483
0,2017,330,705,0.759333,-0.796,1060,-2.502
0,2017,330,706,0.765683,-0.812,1060,-2.506
0,2017,330,707,0.765683,-0.81,1060,-2.524
0,2017,330,708,0.765684,-0.807,1060,-2.526
0,2017,330,709,0.765685,-0.844,1060,-2.532
0,2017,330,710,1.20588,-0.852,1060,-2.549
0,2017,330,711,1.52482,-0.896,1060,-2.552
0,2017,330,712,1.53116,-0.952,1061,-2.569
0,2017,330,713,1.53116,-0.987,1061,-2.569
0,2017,330,714,1.54379,-1,1061,-2.571
0,2017,330,715,1.9965,-1.007,1061,-2.58
0,2017,330,716,2.29642,-0.985,1061,-2.592
0,2017,330,717,2.30271,-0.933,1061,-2.592
0,2017,330,718,2.75528,-0.903,1060,-2.597
0,2017,330,719,3.06146,-0.94,1060,-2.612
0,2017,330,720,3.06146,-0.966,1061,-2.612
0,2017,330,721,3.16913,-0.966,1061,-2.612
0,2017,330,722,3.82628,-0.972,1061,-2.623
0,2017,330,723,3.90877,-0.927,1060,-2.635
0,2017,330,724,4.59089,-0.862,1060,-2.635
0,2017,330,725,2.15197,-0.868,1060,-2.641
0,2017,330,726,0.588382,-0.869,1060,-2.655
0,2017,330,727,0.776852,-0.891,1060,-2.655
0,2017,330,728,0.979771,-0.902,1060,-2.657
0,2017,330,729,1.27292,-0.91,1060,-2.672
0,2017,330,730,1.53985,-0.929,1060,-2.677
0,2017,330,731,1.99122,-0.875,1060,-2.688
0,2017,330,732,2.42129,-0.86,1060,-2.698
0,2017,330,733,2.95136,-0.9,1060,-2.698
0,2017,330,734,3.46546,-0.888,1060,-2.698
0,2017,330,735,4.13241,-0.869,1060,-2.698
0,2017,330,736,4.64934,-0.798,1060,-2.707
0,2017,330,737,5.42662,-0.783,1060,-2.702
0,2017,330,738,5.9477,-0.8,1060,-2.713
0,2017,330,739,6.75937,-0.83,1060,-2.707
0,2017,330,740,7.34523,-0.874,1060,-2.715
0,2017,330,741,8.20045,-0.899,1060,-2.713
0,2017,330,742,8.59712,-0.882,1060,-2.707
0,2017,330,743,9.47683,-0.893,1060,-2.705
0,2017,330,744,10.1838,-0.906,1060,-2.698
0,2017,330,745,10.5911,-0.908,1060,-2.698
0,2017,330,746,11.306,-0.893,1060,-2.7
0,2017,330,747,11.8289,-0.83,1060,-2.709
0,2017,330,748,12.5035,-0.784,1060,-2.717
0,2017,330,749,13.1607,-0.702,1060,-2.72
0,2017,330,750,13.7414,-0.653,1059,-2.72
0,2017,330,751,14.0095,-0.642,1059,-2.725
0,2017,330,752,14.7399,-0.649,1059,-2.741
0,2017,330,753,15.8803,-0.666,1059,-2.741
0,2017,330,754,16.8933,-0.689,1059,-2.741
0,2017,330,755,18.2603,-0.632,1059,-2.741
0,2017,330,756,18.8348,-0.584,1059,-2.737
0,2017,330,757,20.7351,-0.602,1059,-2.724
0,2017,330,758,20.3859,-0.615,1059,-2.702
0,2017,330,759,19.301,-0.588,1059,-2.698
0,2017,330,800,22.8234,-0.578,1059,-2.698
0,2017,330,801,25.3698,-0.558,1059,-2.698
0,2017,330,802,29.0624,-0.477,1059,-2.698
0,2017,330,803,36.8103,-0.405,1058,-2.684
0,2017,330,804,59.3894,-0.346,1058,-2.677
0,2017,330,805,84.3532,-0.271,1058,-2.668
0,2017,330,806,100.015,-0.097,1057,-2.657
0,2017,330,807,107.374,0.182,1056,-2.655
0,2017,330,808,114.99,0.403,1055,-2.641
0,2017,330,809,129.517,0.358,1055,-2.621
0,2017,330,810,128.836,0.414,1055,-2.602
0,2017,330,811,128.791,0.631,1055,-2.577
0,2017,330,812,135,0.818,1054,-2.555
0,2017,330,813,137.487,1.155,1053,-2.523
0,2017,330,814,134.711,1.401,1052,-2.494
0,2017,330,815,133.009,1.525,1051,-2.459
0,2017,330,816,135.363,1.529,1051,-2.422
0,2017,330,817,139.357,1.778,1050,-2.379
0,2017,330,818,137.63,1.904,1050,-2.328
0,2017,330,819,136.254,2.108,1049,-2.274
0,2017,330,820,137.271,2.379,1048,-2.217
0,2017,330,821,141.098,2.607,1047,-2.16
0,2017,330,822,142.645,2.683,1047,-2.102
0,2017,330,823,144.075,2.742,1046,-2.039
0,2017,330,824,142.326,2.878,1046,-1.974
0,2017,330,825,141.55,2.941,1046,-1.911
0,2017,330,826,148.693,2.872,1046,-1.848
0,2017,330,827,152.985,3.049,1045,-1.783
0,2017,330,828,153.033,3.389,1044,-1.707
0,2017,330,829,155.508,3.748,1043,-1.64
0,2017,330,830,158.396,4.005,1042,-1.571
0,2017,330,831,159.598,4.212,1041,-1.473
0,2017,330,832,161.551,4.402,1040,-1.402
0,2017,330,833,166.891,4.512,1040,-1.326
0,2017,330,834,172.188,4.463,1040,-1.251
0,2017,330,835,173.439,4.521,1040,-1.172
0,2017,330,836,171.619,4.719,1039,-1.097
0,2017,330,837,175.458,5.008,1038,-1.018
0,2017,330,838,180.958,5.082,1038,-0.942
0,2017,330,839,185.463,5.087,1037,-0.864
0,2017,330,840,188.061,5.245,1037,-0.784
0,2017,330,841,187.398,5.578,1036,-0.702
0,2017,330,842,187.144,5.82,1035,-0.619
0,2017,330,843,189.975,6.203,1034,-0.537
0,2017,330,844,192.102,6.488,1032,-0.459
0,2017,330,845,195.304,6.538,1032,-0.376
0,2017,330,846,197.975,6.466,1032,-0.296
0,2017,330,847,202.247,6.237,1033,-0.214
0,2017,330,848,204.944,6.191,1034,-0.136
0,2017,330,849,207.248,6.383,1033,-0.053
0,2017,330,850,206.872,6.241,1033,0.039
0,2017,330,851,208.051,5.776,1035,0.11
0,2017,330,852,210.893,5.527,1036,0.187
0,2017,330,853,214.148,5.604,1036,0.259
0,2017,330,854,216.371,5.815,1035,0.33
0,2017,330,855,217.418,5.889,1035,0.399
0,2017,330,856,219.413,5.798,1035,0.47
0,2017,330,857,221.808,5.644,1035,0.534
0,2017,330,858,224.268,5.578,1036,0.603
0,2017,330,859,228.768,5.838,1035,0.67
0,2017,330,900,232.555,6.172,1034,0.738
0,2017,330,901,233.062,6.41,1033,0.81
0,2017,330,902,232.455,6.635,1032,0.885
0,2017,330,903,233.851,6.815,1031,0.956
0,2017,330,904,236.828,7.018,1030,1.03
0,2017,330,905,240.155,7.225,1030,1.107
0,2017,330,906,243.49,7.36,1029,1.177
0,2017,330,907,246.984,7.588,1028,1.254
0,2017,330,908,249.018,7.779,1028,1.332
0,2017,330,909,250.344,7.988,1027,1.435
0,2017,330,910,252.852,8.14,1026,1.516
0,2017,330,911,253.959,8.25,1026,1.598
0,2017,330,912,255.186,8.33,1026,1.678
0,2017,330,913,257.394,8.49,1025,1.759
0,2017,330,914,258.787,8.65,1024,1.839
0,2017,330,915,260.635,8.51,1025,1.918
0,2017,330,916,262.142,8.29,1025,1.999
0,2017,330,917,264.121,8.02,1027,2.077
0,2017,330,918,266.225,8.08,1027,2.154
0,2017,330,919,268.037,8.16,1026,2.23
0,2017,330,920,269.899,8.28,1026,2.303
0,2017,330,921,271.642,8.4,1025,2.379
0,2017,330,922,274.026,8.54,1025,2.454
0,2017,330,923,276.832,8.61,1025,2.531
0,2017,330,924,280.385,8.39,1025,2.603
0,2017,330,925,282.657,8.12,1026,2.677
0,2017,330,926,284.949,8.06,1027,2.754
0,2017,330,927,287.258,7.944,1027,2.826
0,2017,330,928,289.558,7.854,1027,2.895
0,2017,330,929,291.791,7.821,1027,2.968
0,2017,330,930,293.909,7.787,1027,3.043
0,2017,330,931,296.094,7.69,1028,3.112
0,2017,330,932,298.44,7.677,1028,3.194
0,2017,330,933,300.486,7.698,1028,3.256
0,2017,330,934,303.052,7.744,1028,3.323
0,2017,330,935,305.136,7.876,1027,3.385
0,2017,330,936,307.517,8,1027,3.448
0,2017,330,937,309.854,8.03,1027,3.511
0,2017,330,938,312.191,8.06,1027,3.574
0,2017,330,939,314.355,8.07,1026,3.636
0,2017,330,940,316.346,8.07,1026,3.699
0,2017,330,941,318.521,8.02,1027,3.758
0,2017,330,942,320.802,8.01,1027,3.815
0,2017,330,943,323.018,8.05,1027,3.876
0,2017,330,944,325.122,8.06,1027,3.927
0,2017,330,945,327.371,8.22,1026,3.985
0,2017,330,946,329.322,8.42,1025,4.04
0,2017,330,947,331.967,8.36,1025,4.096
0,2017,330,948,334.114,8.4,1025,4.149
0,2017,330,949,335.883,8.62,1025,4.207
0,2017,330,950,337.936,8.86,1024,4.267
0,2017,330,951,340.176,9.04,1023,4.326
0,2017,330,952,342.125,8.96,1023,4.384
0,2017,330,953,344.076,8.84,1024,4.444
0,2017,330,954,346.075,8.77,1024,4.518
0,2017,330,955,348.063,8.75,1024,4.579
0,2017,330,956,350.041,8.79,1024,4.631
0,2017,330,957,352.078,8.82,1024,4.686
0,2017,330,958,354.098,8.9,1024,4.74
0,2017,330,959,356.213,9.11,1023,4.794
0,2017,330,1000,358.208,9.33,1022,4.85
0,2017,330,1001,360.258,9.57,1021,4.902
0,2017,330,1002,362.216,9.69,1021,4.955
0,2017,330,1003,364.204,9.93,1020,5.011
0,2017,330,1004,366.367,10.18,1019,5.07
0,2017,330,1005,368.06,10.2,1019,5.127
0,2017,330,1006,369.817,10.16,1019,5.187
0,2017,330,1007,371.85,10.19,1019,5.248
0,2017,330,1008,373.866,10.3,1019,5.308
0,2017,330,1009,375.678,10.3,1018,5.367
0,2017,330,1010,377.57,10.18,1019,5.419
0,2017,330,1011,375.801,10.13,1019,5.478
0,2017,330,1012,377.284,10.04,1019,5.531
0,2017,330,1013,378.513,10.02,1020,5.585
0,2017,330,1014,383.585,10.2,1019,5.643
0,2017,330,1015,387.013,10.24,1019,5.693
0,2017,330,1016,388.895,10.17,1019,5.751
0,2017,330,1017,390.557,10.29,1019,5.802
0,2017,330,1018,391.796,10.5,1018,5.852
0,2017,330,1019,393.612,10.73,1017,5.905
0,2017,330,1020,395.519,10.82,1017,5.957
0,2017,330,1021,397.593,10.91,1016,6.006
0,2017,330,1022,399.17,10.93,1016,6.069
0,2017,330,1023,400.906,10.97,1016,6.134
0,2017,330,1024,402.748,11.09,1016,6.186
0,2017,330,1025,404.702,10.97,1016,6.239
0,2017,330,1026,406.272,10.98,1016,6.298
0,2017,330,1027,407.623,11.2,1015,6.353
0,2017,330,1028,409.556,11.41,1015,6.409
0,2017,330,1029,411.518,11.5,1014,6.47
0,2017,330,1030,412.939,11.66,1014,6.525
0,2017,330,1031,414.674,11.74,1013,6.585
0,2017,330,1032,416.032,11.7,1013,6.647
0,2017,330,1033,417.486,11.51,1014,6.711
0,2017,330,1034,419.344,11.53,1014,6.773
0,2017,330,1035,421.183,11.64,1014,6.833
0,2017,330,1036,422.831,11.61,1014,6.895
0,2017,330,1037,423.973,11.51,1014,6.962
0,2017,330,1038,425.448,11.47,1014,7.024
0,2017,330,1039,426.908,11.47,1014,7.089
0,2017,330,1040,428.137,11.5,1014,7.151
0,2017,330,1041,429.363,11.31,1015,7.215
0,2017,330,1042,431.005,11.27,1015,7.272
0,2017,330,1043,432.364,11.25,1015,7.331
0,2017,330,1044,433.417,11.27,1015,7.392
0,2017,330,1045,434.502,11.4,1015,7.452
0,2017,330,1046,435.766,11.51,1014,7.515
0,2017,330,1047,437.493,11.62,1014,7.573
0,2017,330,1048,438.856,11.78,1013,7.648
0,2017,330,1049,439.949,11.91,1013,7.72
0,2017,330,1050,441.23,11.74,1013,7.782
0,2017,330,1051,442.611,11.62,1014,7.848
0,2017,330,1052,444.057,11.69,1014,7.911
0,2017,330,1053,445.337,11.75,1013,7.979
0,2017,330,1054,446.879,11.69,1013,8.04
0,2017,330,1055,448.001,11.68,1013,8.11
0,2017,330,1056,449.131,11.66,1014,8.18
0,2017,330,1057,450.842,11.8,1013,8.25
0,2017,330,1058,451.476,11.92,1013,8.31
0,2017,330,1059,452.563,11.85,1013,8.39
0,2017,330,1100,453.388,11.68,1013,8.45
0,2017,330,1101,455.268,11.65,1014,8.52
0,2017,330,1102,456.202,11.69,1014,8.59
0,2017,330,1103,457.566,11.87,1013,8.66
0,2017,330,1104,458.426,12,1012,8.73
0,2017,330,1105,459.423,12.04,1012,8.8
0,2017,330,1106,460.457,12.16,1012,8.87
0,2017,330,1107,461.265,12.08,1012,8.93
0,2017,330,1108,462.826,11.95,1012,9
